Resource,SubscriptionName,ResourceGroup,CurrentCostUSD,LastCostUSD,DeltaUSD,Remark
disk10009-test-qa-universal-web01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,37.37041,39.051479,-1.681069,DOWN
vm20017-prod-elk01,KioSoft Globalazure  Subscription,rg20002-prod-om,14.555332,12.889045,1.666287,UP
new-prod-universal_osdisk_1_b6073e6ffc6149e3889bf087c5f7da76-202209061431,KioSoft Globalazure  Subscription,cmk,37.194526,38.833232,-1.638705,DOWN
vm140-prod-devops-ai_osdisk_1_83b9e79bcd134b239c4100f995f1c8cb,KioSoft Globalazure  Subscription,rg57-prod-devops-infrastructure,37.194526,38.833232,-1.638705,DOWN
defaultworkspace-6276588a-9234-41ee-a81c-7538ea3a817e-fim,KioSoft Globalazure  Subscription,fim-datacollectionrules,0.001277,1.594555,-1.593277,DOWN
disk20015-prod-prometheus-os,KioSoft Globalazure  Subscription,rg20002-prod-om,37.194526,38.780357,-1.585831,DOWN
universal-loadbalance-stage,KioSoft Globalazure  Subscription,dbmonitor,46.803315,48.369566,-1.566251,DOWN
pip20016-prod-latamcleanstore-web01,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,0.0,1.54647,-1.54647,REMOVED
pip20017-prod-latamcleanstore-web02,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,0.0,1.541046,-1.541046,REMOVED
pip20018-prod-latamcleanstore-web03,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,0.0,1.539877,-1.539877,REMOVED
dryrununiversal,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,0.0,1.531679,-1.531679,REMOVED
dyrununiversal,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,0.0,1.531679,-1.531679,REMOVED
omdryrununiversal,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,0.0,1.531679,-1.531679,REMOVED
pe03-sa26-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.0,1.531679,-1.531679,REMOVED
dryrun-universal,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,0.0,1.521668,-1.521668,REMOVED
omdryrun-universal,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,0.0,1.521668,-1.521668,REMOVED
kiosoft-coffee_osdisk_1_94c152ad643f4e68aaa3377d986ab30b,KioSoft Globalazure  Subscription,kiosoft-test,19.910395,21.408842,-1.498447,DOWN
azurebackup_vm20003-prod-seatunnel01_929623887342248016,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,27.970929,29.459405,-1.488476,DOWN
disk20009-prod-jumpserver-os,KioSoft Globalazure  Subscription,rg20002-prod-om,33.816187,35.304474,-1.488287,DOWN
adls10000testdatalake,KioSoft Globalazure  Subscription,rg10003-test-datalake,0.672992,2.10392,-1.430929,DOWN
vm125-stage-db01_osdisk,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,19.406807,20.817097,-1.410289,DOWN
cmk,KioSoft Globalazure  Subscription,cmk,17.766968,19.171785,-1.404816,DOWN
azurebackup_prod-sage-db01_929623887289847007,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,16.7659,18.160209,-1.394309,DOWN
kubernetes-ae3659d744daf4a81b25ef73b1899182,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,3.60004,2.246003,1.354037,UP
kubernetes-a3d3323bd21bb4fe1bf240028f83e7eb,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,3.60004,2.263548,1.336492,UP
02559940-92d3-4914-b3ac-cc3365d2bb2b,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,3.60004,2.264595,1.335444,UP
disk10011-stage-market-web02,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,5.462236,4.129199,1.333036,UP
prod-universal-db01,KioSoft Globalazure  Subscription,cmk,52.058529,50.752022,1.306507,UP
pip10010-stage-market-soft01,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,1.285927,0.0,1.285927,NEW
disk10010-stage-market-web01,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,5.475381,4.229872,1.24551,UP
kiosoft-qa_osdisk_1_42450e75abf84b01a7d55bfcf9727908,KioSoft Globalazure  Subscription,kiosoft-test,19.819333,21.03028,-1.210947,DOWN
kiosoft-publicddd_osdisk_1_692455c3841c4b2db68f8741ad3d72db,KioSoft Globalazure  Subscription,dbmonitor,19.695261,20.905288,-1.210026,DOWN
vm20003-prod-seatunnel01,KioSoft Globalazure  Subscription,rg20000-prod-olap,67.480014,68.681017,-1.201003,DOWN
vm156-prod-operationcenter_osdisk_1_880d6438858240c9ba0c55d70080bd57,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,4.201056,5.384509,-1.183453,DOWN
universaldev_osdisk_1_f84f34c352104cdfaf579e18cee76d65,KioSoft Globalazure  Subscription,dbmonitor,19.537979,20.709587,-1.171608,DOWN
disk10002-test-olap01,KioSoft Globalazure  Subscription,rg10001-test-olap,19.60464,20.774161,-1.169521,DOWN
restore-sage,KioSoft Globalazure  Subscription,rg9998-test-infrastructure,0.0,1.160637,-1.160637,REMOVED
usprod-v4-29prefix,KioSoft Globalazure  Subscription,usprod,34.56,35.709814,-1.149814,DOWN
azurebackup_vm20018-prod-latamcleanstore-web01_460229181087139705,KioSoft Globalazure  Subscription,azurebackuprg_southcentralus_1,1.68159,0.564779,1.116811,UP
kioposqa-softapp01_osdisk_1_520ba8f3d68f4dec830dc429dfea7c13,KioSoft Globalazure  Subscription,kiopos_test,19.557939,20.670811,-1.112872,DOWN
kiosoft-international-new_osdisk_1_b2a9c88909b44f0f9457f48e9c508178,KioSoft Globalazure  Subscription,kiosoft-test,19.533888,20.630979,-1.097092,DOWN
stage-universal-web01,KioSoft Globalazure  Subscription,dbmonitor,16.117462,15.02226,1.095202,UP
vm124testretail-osdisk-20240104-025010,KioSoft Globalazure  Subscription,rg51-test-csc,19.520199,20.60863,-1.088431,DOWN
vm120-prod-cleanstore-web08,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,40.731059,41.815864,-1.084805,DOWN
nat-gateway,KioSoft Globalazure  Subscription,databricks-rg-kiodatabricks-63wh3jijrnppk,32.399242,33.482215,-1.082973,DOWN
azurebackup_prod-integrationserver_35184905005951,KioSoft Globalazure  Subscription,azurebackuprg_centralus_1,0.0,1.082331,-1.082331,REMOVED
loadbalance05-test-route-als,KioSoft Globalazure  Subscription,rg_test_route_als,32.40206,33.483076,-1.081015,DOWN
usprod-natgw01,KioSoft Globalazure  Subscription,usprod,32.399242,33.479815,-1.080573,DOWN
vm74-test-universal_osdisk_1_4531eb6b58ea47c18d98719556a5a6ea,KioSoft Globalazure  Subscription,rg51-test-csc,19.523095,20.589299,-1.066204,DOWN
vm123-prod-cleanstore-web09,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,39.69416,40.756702,-1.062542,DOWN
sa23stagedryrun,KioSoft Globalazure  Subscription,dbmonitor,4.980472,6.038719,-1.058247,DOWN
mysql11-test-csc,KioSoft Globalazure  Subscription,rg51-test-csc,162.813083,163.863359,-1.050276,DOWN
kioposqa-webapp01_osdisk_1_31a1955d239941059922cbec1a0ece09,KioSoft Globalazure  Subscription,kiopos_test,20.265986,21.309837,-1.04385,DOWN
sa29prodlatamcleanstore,KioSoft Globalazure  Subscription,retail,23.479053,24.513085,-1.034031,DOWN
mysql03-prod-modem,KioSoft Globalazure  Subscription,rg50-prod-modem,60.657397,61.691417,-1.034019,DOWN
new-kiosoft-universaluat_osdisk-202406051807,KioSoft Globalazure  Subscription,dbmonitor,19.47958,20.508975,-1.029395,DOWN
vm158-prod-kiocentraluk-web01-osdisk,KioSoft Globalazure  Subscription,rg60-prod-kiocentraluk,23.338815,24.363099,-1.024284,DOWN
disk20027-prod-sut-server02-os,KioSoft Globalazure  Subscription,sut,1.021851,0.0,1.021851,NEW
vm71-test-kiopos-soft01_osdisk_1_b1c9c0a43ad14e66a5ded5a1da484c77,KioSoft Globalazure  Subscription,rg49-test-kiopos,19.957475,20.971495,-1.01402,DOWN
tmsprod-tms03_osdisk_1_dc480da34b3045efb56faebc75a4b45b,KioSoft Globalazure  Subscription,tmsprod,19.285836,20.285417,-0.999581,DOWN
tmsserver2,KioSoft Globalazure  Subscription,armtmsrsc,14.434722,13.448842,0.98588,UP
vm72-test-kiopos-web01_osdisk_1_1a7f2bed3d8c43359921c3e41b45a926,KioSoft Globalazure  Subscription,rg49-test-kiopos,19.681815,20.662407,-0.980592,DOWN
usprod-demoportal01_disk1_2e16994519694305b0887b4dd5e17989,KioSoft Globalazure  Subscription,usprod,19.536553,20.513266,-0.976713,DOWN
sa35prodintegration,KioSoft Globalazure  Subscription,retail,22.117325,23.082939,-0.965615,DOWN
vm129-prod-csc-retail-reportserver06,KioSoft Globalazure  Subscription,rg52-prod-csc,15.993138,16.948464,-0.955326,DOWN
new-uniersalstress-db01_osdisk_1_178423fc8d5d4d9fa93bb09aae7cc966-20220905,KioSoft Globalazure  Subscription,dbmonitor,20.054942,21.005133,-0.950191,DOWN
dev-osdisk-20221213-085144,KioSoft Globalazure  Subscription,kiosoft-test,19.905351,20.847037,-0.941686,DOWN
disk10007-stage-kiopos-soft01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,19.525766,20.464393,-0.938627,DOWN
disk10001-test-internal-server,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,19.483123,20.41172,-0.928597,DOWN
vm10002-test-olap01,KioSoft Globalazure  Subscription,rg10001-test-olap,37.176058,38.098131,-0.922073,DOWN
pip10011-automated-testing-platform,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,0.915507,0.0,0.915507,NEW
disk10006-stage-kiopos-web01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,19.527054,20.434427,-0.907373,DOWN
azurebackup_vm20020-prod-latamcleanstore-web03_460229180512933154,KioSoft Globalazure  Subscription,azurebackuprg_southcentralus_1,1.386139,0.478882,0.907257,UP
arm,KioSoft Globalazure  Subscription,,1.188912,2.096097,-0.907185,DOWN
azurebackup_vm20019-prod-latamcleanstore-web02_460229179169971872,KioSoft Globalazure  Subscription,azurebackuprg_southcentralus_1,1.411,0.505014,0.905986,UP
vm98-prod-csc-universal-web02,KioSoft Globalazure  Subscription,rg52-prod-csc,30.184823,31.089791,-0.904967,DOWN
vm94stagekioposweb01-osdisk-20231025-092420,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.0,0.904834,-0.904834,REMOVED
sa40sharepointbackup,KioSoft Globalazure  Subscription,rg20002-prod-om,2.406691,1.509225,0.897466,UP
new-prod-universal-web02_osdisk_1_1460efb8ec6a46988cfb86a06bcefadc-20220909,KioSoft Globalazure  Subscription,cmk,19.285836,20.167042,-0.881206,DOWN
vm131prodcscretailreportserver-osdisk-20240229-010350,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.167042,-0.881206,DOWN
vm93stagekiopossoft01-osdisk-20231025-094437,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.0,0.877478,-0.877478,REMOVED
kioposqa-db01_osdisk_1_4fdedc51a1fb4bb89c7623d04e3508e6,KioSoft Globalazure  Subscription,kiopos_test,19.618809,20.480548,-0.861739,DOWN
sa26prodcleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,19.569667,20.430139,-0.860472,DOWN
sa27prodamusement,KioSoft Globalazure  Subscription,rg56-prod-amusement,19.569667,20.430139,-0.860472,DOWN
sa28prodcsc,KioSoft Globalazure  Subscription,rg52-prod-csc,19.569667,20.430139,-0.860472,DOWN
sa36prodinternal,KioSoft Globalazure  Subscription,rg20004-prod-internal,19.569667,20.430139,-0.860472,DOWN
sa38prodcscuniversal,KioSoft Globalazure  Subscription,rg52-prod-csc,19.569667,20.430139,-0.860472,DOWN
vm140-prod-devops-ai,KioSoft Globalazure  Subscription,rg57-prod-devops-infrastructure,15.40491,16.262849,-0.857938,DOWN
cmk_osdisk_1_877fdd916a1c4a98abf230e509521e82,KioSoft Globalazure  Subscription,cmk,19.285836,20.13962,-0.853784,DOWN
disk10004-test-elk01-os,KioSoft Globalazure  Subscription,rg10002-test-devops,19.285836,20.13962,-0.853784,DOWN
disk20014-prod-internal-web02-os,KioSoft Globalazure  Subscription,rg20004-prod-internal,19.285836,20.13962,-0.853784,DOWN
disk20016-prod-kiopos-web01,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,19.285836,20.13962,-0.853784,DOWN
disk20017-prod-kiopos-soft01,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,19.285836,20.13962,-0.853784,DOWN
prod-mqtt-coffee_osdisk_1_747e1c7aa6e54ec1b5f8196f647640b5,KioSoft Globalazure  Subscription,production,19.285836,20.13962,-0.853784,DOWN
tmsprod-db01-data01,KioSoft Globalazure  Subscription,tmsprod,19.285836,20.13962,-0.853784,DOWN
tmsprod-web01_osdisk_1_b246404255f7462f937bc8b1702caf83,KioSoft Globalazure  Subscription,tmsprod,19.285836,20.13962,-0.853784,DOWN
ttideployment-osdisk-20230807-055519,KioSoft Globalazure  Subscription,ttideploy,19.285836,20.13962,-0.853784,DOWN
vm100-prod-csc-universal-web04-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.13962,-0.853784,DOWN
vm101-prod-csc-universal-soft01_osdisk_1_0d87c751f0774a8299773475ddd50ed5,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.13962,-0.853784,DOWN
vm102-prod-csc-retail-web01-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.13962,-0.853784,DOWN
vm103-prod-csc-retail-web02-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.13962,-0.853784,DOWN
vm105-prod-csc-retail-web04-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.13962,-0.853784,DOWN
vm106-prod-csc-retail-reportserver01-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.13962,-0.853784,DOWN
vm108-prod-csc-retail-reportserver03-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.13962,-0.853784,DOWN
vm109-prod-csc-retail-reportserver04-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.13962,-0.853784,DOWN
vm120prodcleanstoreweb08-osdisk-20240103-020640,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,19.285836,20.13962,-0.853784,DOWN
vm121prodamusementweb01-osdisk-20240103-070935,KioSoft Globalazure  Subscription,retail,19.285836,20.13962,-0.853784,DOWN
vm126-automated-testing-platform_osdisk_1_ffd07256ddcf488980faed125034b72b,KioSoft Globalazure  Subscription,rg53-automated_testing_platform,19.285836,20.13962,-0.853784,DOWN
vm134-prod-amusement-web02-os,KioSoft Globalazure  Subscription,rg56-prod-amusement,19.285836,20.13962,-0.853784,DOWN
vm135-prod-amusement-web03-os,KioSoft Globalazure  Subscription,rg56-prod-amusement,19.285836,20.13962,-0.853784,DOWN
vm138-prod-cleanstore-web10_os,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,19.285836,20.13962,-0.853784,DOWN
vm139produniversalweb03-osdisk-20241105-054648,KioSoft Globalazure  Subscription,cmk,19.285836,20.13962,-0.853784,DOWN
vm20016-prod-doris01_osdisk_1_4619dc83df1b4a9dbb22047b32692d87,KioSoft Globalazure  Subscription,rg20000-prod-olap,19.285836,20.13962,-0.853784,DOWN
vm98-prod-csc-universal-web02-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.13962,-0.853784,DOWN
vm99-prod-csc-universal-web03-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.13962,-0.853784,DOWN
pip10009-stage-market-web02,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,3.60004,2.747989,0.852051,UP
sa37produniversal,KioSoft Globalazure  Subscription,cmk,19.656726,20.507785,-0.851059,DOWN
disk20018-prod-integration-web01-os,KioSoft Globalazure  Subscription,rg20006-prod-integration,19.283719,20.132551,-0.848831,DOWN
disk20007-prod-jenkins01-os,KioSoft Globalazure  Subscription,rg20001-prod-devops,19.285836,20.112199,-0.826363,DOWN
disk20013-prod-internal-web01-os,KioSoft Globalazure  Subscription,rg20004-prod-internal,19.285836,20.112199,-0.826363,DOWN
new-prod-universal-web01_osdisk_1_d9bed20442044741973316466ba092d5-202209071420,KioSoft Globalazure  Subscription,cmk,19.285836,20.112199,-0.826363,DOWN
tmsprod-db01_osdisk_1_d3b9cf26c0954998ac076bedc2e2d669,KioSoft Globalazure  Subscription,tmsprod,19.285836,20.112199,-0.826363,DOWN
tmsprod-web02_osdisk_1_82c6e02223da4c23a3e4e94825526cf9,KioSoft Globalazure  Subscription,tmsprod,19.285836,20.112199,-0.826363,DOWN
vm104-prod-csc-retail-web03-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.112199,-0.826363,DOWN
vm107-prod-csc-retail-reportserver02-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.112199,-0.826363,DOWN
vm123-prod-cleanstore-web09_osdisk,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,19.285836,20.112199,-0.826363,DOWN
vm128prodcscretailreportserver-osdisk-20240229-004711,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.112199,-0.826363,DOWN
vm129prodcscretailreportserver-osdisk-20240229-005305,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.112199,-0.826363,DOWN
vm130prodcscretailreportserver-osdisk-20240229-005759,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.112199,-0.826363,DOWN
vm133-prod-csc-tms_osdisk_1_25351b0b638540fa8fd89d4ff582f07e,KioSoft Globalazure  Subscription,tmsprod,19.285836,20.112199,-0.826363,DOWN
vm136-prod-wazan-web01_osdisk_1_75074322860c414f921c689d0224db50,KioSoft Globalazure  Subscription,rg55-prod-wazan,19.285836,20.112199,-0.826363,DOWN
vm90-prod-powerbi_osdisk_1_30820f66bf4e4ab3b395b47bafc55b02,KioSoft Globalazure  Subscription,commandcenter,19.285836,20.112199,-0.826363,DOWN
vm97-prod-csc-universal-web01-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,20.112199,-0.826363,DOWN
vm90-prod-powerbi,KioSoft Globalazure  Subscription,commandcenter,25.921481,26.732764,-0.811282,DOWN
restoreuniversalweb01-osdisk-20250925-005356,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.800857,0.0,0.800857,NEW
pip177-prod-operationcenter,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,2.925032,3.720199,-0.795166,DOWN
pip178-vm157-prod-operation-management,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,2.925032,3.720199,-0.795166,DOWN
restoreuniversalweb02-osdisk-20250925-005827,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.794628,0.0,0.794628,NEW
pip20020-prod-sut-server02,KioSoft Globalazure  Subscription,sut,0.792803,0.0,0.792803,NEW
restorecleanstoreweb01-osdisk-20250925-010257,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.792559,0.0,0.792559,NEW
restoreamusementweb01-osdisk-20250925-013247,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.778959,0.0,0.778959,NEW
vm97-prod-csc-universal-web01,KioSoft Globalazure  Subscription,rg52-prod-csc,30.205745,29.430211,0.775534,UP
sutserver01-new_osdisk_1_a06c711facad49a48f8208abbaca4778,KioSoft Globalazure  Subscription,sut,17.531677,18.302225,-0.770548,DOWN
pip10008-stage-market-web01,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,3.60004,2.830523,0.769517,UP
tmsprod-tms02,KioSoft Globalazure  Subscription,tmsprod,15.155643,15.916826,-0.761183,DOWN
azurebackup_vm20011-prod-prometheus_929623887370555182,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,6.90708,6.150709,0.756371,UP
dbmonitor-nsg,KioSoft Globalazure  Subscription,dbmonitor,4.305119,3.551305,0.753814,UP
restoreintegrationweb01-osdisk-20250925-023550,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.750119,0.0,0.750119,NEW
vm100-prod-csc-universal-web04,KioSoft Globalazure  Subscription,rg52-prod-csc,29.993741,29.243833,0.749907,UP
tm03-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,20.861953,20.1267,0.735253,UP
pvc-ad01910c-3bac-4eaa-ac2a-f93d7a33d801,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,1.899411,1.18755,0.71186,UP
bigdata1datafactory,KioSoft Globalazure  Subscription,rg9998-test-bigdata-infrastructure,21.60025,22.304602,-0.704352,DOWN
vm128-prod-csc-retail-reportserver05,KioSoft Globalazure  Subscription,rg52-prod-csc,16.039723,16.732605,-0.692882,DOWN
sa34omdryrun01,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,15.659341,16.342085,-0.682744,DOWN
restorelatamweb01-osdisk-20250925-023457,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.682423,0.0,0.682423,NEW
kiosoft,KioSoft Globalazure  Subscription,rg20002-prod-om,19.998884,20.664853,-0.665969,DOWN
vm103-prod-csc-retail-web02,KioSoft Globalazure  Subscription,rg52-prod-csc,18.753955,19.387539,-0.633584,DOWN
pip20003-prod-doris,KioSoft Globalazure  Subscription,rg20000-prod-olap,0.0,0.625879,-0.625879,REMOVED
vm99-prod-csc-universal-web03,KioSoft Globalazure  Subscription,rg52-prod-csc,29.981105,29.35709,0.624015,UP
bak-202412291941-capser,KioSoft Globalazure  Subscription,dbmonitor,10.726142,11.33796,-0.611818,DOWN
vm109-prod-csc-retail-reportserver04,KioSoft Globalazure  Subscription,rg52-prod-csc,16.140986,16.748472,-0.607486,DOWN
stage-universal-web02,KioSoft Globalazure  Subscription,dbmonitor,15.645478,15.038451,0.607027,UP
cctestaksbackup,KioSoft Globalazure  Subscription,commandcenter,0.000186,0.605844,-0.605658,DOWN
loadbalance07-prod-csc-universalweb,KioSoft Globalazure  Subscription,rg52-prod-csc,18.001579,18.601885,-0.600306,DOWN
loadbalance08-test-csc-web,KioSoft Globalazure  Subscription,rg51-test-csc,18.001923,18.602045,-0.600122,DOWN
new-kiosoft-unistress-web02_osdisk_1_eebfb9cb0cac41138cdd8c2b8db34027-20220905,KioSoft Globalazure  Subscription,dbmonitor,10.711388,11.302172,-0.590784,DOWN
aks-e4asv4pool-22212aks-e4asv4pool-222123os__1_671737dcc4fe4f9f8c455b37c2902739,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,0.588954,0.0,0.588954,NEW
pvc-5806d47a-ff6f-4ee2-b1b7-c3138c355cc1,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,0.556669,0.0,0.556669,NEW
vm133-prod-csc-tms,KioSoft Globalazure  Subscription,tmsprod,15.157971,15.700303,-0.542332,DOWN
restore-mysql19-prod-cleanstore-db02-fastest-utc-20250925133303,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.539423,0.0,0.539423,NEW
tmsprod-tms01,KioSoft Globalazure  Subscription,tmsprod,15.926677,16.463461,-0.536784,DOWN
azurebackup_vm20014-prod-integration-web01_35184734496430,KioSoft Globalazure  Subscription,azurebackuprg_centralus_1,2.324353,1.7904,0.533953,UP
vm20014-prod-integration-web01,KioSoft Globalazure  Subscription,rg20006-prod-integration,16.094167,16.627832,-0.533665,DOWN
vm108-prod-csc-retail-reportserver03,KioSoft Globalazure  Subscription,rg52-prod-csc,16.001568,16.534943,-0.533375,DOWN
tmsprod-tms03,KioSoft Globalazure  Subscription,tmsprod,32.320616,31.79114,0.529476,UP
stagecleanstoreweb01-osdisk-20241225-050718,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,5.589657,6.108667,-0.519009,DOWN
vm125-stage-db01,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,14.50413,15.022288,-0.518158,DOWN
azurebackup_tmsprod-tms03_929623889091889079,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,3.112248,3.628392,-0.516144,DOWN
vm20005-prod-jumpserver,KioSoft Globalazure  Subscription,rg20002-prod-om,17.410386,17.923037,-0.512652,DOWN
kiosoft-publicddd,KioSoft Globalazure  Subscription,dbmonitor,14.985755,15.495004,-0.509249,DOWN
wb,KioSoft Globalazure  Subscription,kiosoft-test,20.32742,20.828767,-0.501346,DOWN
vm101-prod-csc-universal-soft01,KioSoft Globalazure  Subscription,rg52-prod-csc,15.945665,16.440225,-0.49456,DOWN
aks-agentpool-12407023-vmss,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,0.002831,0.487204,-0.484373,DOWN
stage-cleanstore-web02,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,14.562452,15.04182,-0.479368,DOWN
tmsserver1,KioSoft Globalazure  Subscription,armtmsrsc,14.422376,14.885342,-0.462965,DOWN
aks-e4asv4pool-22212387-vmss / 0,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,14.4,14.860206,-0.460206,DOWN
aks-syspool-21886233-vmss / 0,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,14.4,14.860206,-0.460206,DOWN
vm134-prod-amusement-web02,KioSoft Globalazure  Subscription,rg56-prod-amusement,16.383582,16.841848,-0.458267,DOWN
vm57-test-route-als-web01,KioSoft Globalazure  Subscription,rg_test_route_als,14.40426,14.859102,-0.454842,DOWN
tmsprod-tms02_osdisk_1_fd21183cca6a4e3a9bf1fa8ff86b3974,KioSoft Globalazure  Subscription,tmsprod,9.987175,10.441359,-0.454183,DOWN
ttideployment,KioSoft Globalazure  Subscription,ttideploy,14.439536,14.889056,-0.44952,DOWN
stage-cleanstore-web01,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,14.633722,15.082676,-0.448954,DOWN
kioposqa-softapp01,KioSoft Globalazure  Subscription,kiopos_test,14.431696,14.878856,-0.44716,DOWN
adf10000-test-datalake,KioSoft Globalazure  Subscription,rg10003-test-datalake,14.40025,14.846459,-0.446209,DOWN
vm71-test-kiopos-soft01,KioSoft Globalazure  Subscription,rg49-test-kiopos,14.446066,14.889493,-0.443428,DOWN
nat-lb-test-ip,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.442962,0.0,0.442962,NEW
tmsprod-db01,KioSoft Globalazure  Subscription,tmsprod,14.4263,14.86799,-0.44169,DOWN
tmsprod-oldtms1,KioSoft Globalazure  Subscription,tmsprod,14.434879,14.876436,-0.441557,DOWN
vm20013-prod-kiopos-soft01,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,14.423337,14.86385,-0.440512,DOWN
kioposqa-db01,KioSoft Globalazure  Subscription,kiopos_test,14.426086,14.866245,-0.440158,DOWN
tmsprod-tms01_osdisk_1_864e1344192f412ab26319ff668672d4,KioSoft Globalazure  Subscription,tmsprod,9.987175,10.427161,-0.439986,DOWN
vm147-prod-kiocentral-tool_osdisk_1_c57e1084985d4cbebfc1f45ef076c3e1,KioSoft Globalazure  Subscription,cmk,9.987175,10.427161,-0.439986,DOWN
sutserver02,KioSoft Globalazure  Subscription,sut,14.454538,14.89293,-0.438392,DOWN
prod-mqtt-coffee,KioSoft Globalazure  Subscription,production,14.454609,14.892533,-0.437924,DOWN
vm10005-stage-kiopos-soft01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,14.440713,14.878373,-0.437659,DOWN
vm10007-test-qa-universal-web01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,14.489755,14.927335,-0.43758,DOWN
