Resource,SubscriptionName,ResourceGroup,CurrentCostUSD,LastCostUSD,DeltaUSD,Remark
cpu usage percentage - aks-test,KioSoft Globalazure  Subscription,rg9997-test-devops-infrastructure,0.095838,0.095838,0,SAME
cpu usage percentage - aks10000_cc_test,KioSoft Globalazure  Subscription,commandcenter,0.095837,0.095837,0,SAME
cpu usage percentage - aks10000-test-cc,KioSoft Globalazure  Subscription,commandcenter,0.095838,0.095838,0,SAME
cpu usage percentage - cc-test,KioSoft Globalazure  Subscription,commandcenter,0.095838,0.095838,0,SAME
cpu usage percentage - cc-tti-test,KioSoft Globalazure  Subscription,commandcenter,0.095838,0.095838,0,SAME
critical-mysql offline-mysql05-test-retail,KioSoft Globalazure  Subscription,kiosoft-test,0.089002,0.089002,0,SAME
critical-mysql offline-mysql10-prod-universal,KioSoft Globalazure  Subscription,cmk,0.028249,0.028249,0,SAME
datadisk_test1,KioSoft Globalazure  Subscription,rg9997-test-devops-infrastructure,0.005129,0.005129,0,SAME
datafactoryerror,KioSoft Globalazure  Subscription,rg10003-test-datalake,0.000006,0.000006,0,SAME
db-cpu-high,KioSoft Globalazure  Subscription,kiosoft-test,0.095838,0.095838,0,SAME
dbmonitor,KioSoft Globalazure  Subscription,dbmonitor,16.240304,16.240304,0,SAME
dbmonitor-ip,KioSoft Globalazure  Subscription,dbmonitor,3.720199,3.720199,0,SAME
dbmonitor-nsg,KioSoft Globalazure  Subscription,dbmonitor,3.551305,3.551305,0,SAME
dbmonitor-osdisk-20241018-133820,KioSoft Globalazure  Subscription,dbmonitor,42.058493,42.058493,0,SAME
dbstorageghbv3vukhr7ha,KioSoft Globalazure  Subscription,databricks-rg-databricks-public-bhipksjmecgoi,0.000097,0.000097,0,SAME
dbstoragej5akclxxe6siu,KioSoft Globalazure  Subscription,databricks-rg-azuredatabricks_public-73bukcmqjgfo2,0.000097,0.000097,0,SAME
dbstoragemfwmlslycntz2,KioSoft Globalazure  Subscription,databricks-rg-kiodatabricks-63wh3jijrnppk,0.006743,0.006743,0,SAME
ddos attack-amusement,KioSoft Globalazure  Subscription,retail,0.095838,0.095838,0,SAME
ddos attack-cleanstore-web01,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
ddos attack-cleanstore-web02,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
ddos attack-cleanstore-web05,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095708,0.095708,0,SAME
ddos attack-cleanstore-web06,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
ddos attack-csc,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
ddos attack-international,KioSoft Globalazure  Subscription,retail,0.095838,0.095838,0,SAME
ddos attack-universal,KioSoft Globalazure  Subscription,cmk,0.095709,0.095709,0,SAME
defaultazuremonitorworkspace-eus,KioSoft Globalazure  Subscription,commandcenter,34.749445,34.749445,0,SAME
defaultworkspace-6276588a-9234-41ee-a81c-7538ea3a817e-eus,KioSoft Globalazure  Subscription,defaultresourcegroup-eus,864.761524,864.761524,0,SAME
defaultworkspace-6276588a-9234-41ee-a81c-7538ea3a817e-eus2,KioSoft Globalazure  Subscription,defaultresourcegroup-eus2,0,0,0,SAME
defaultworkspace-6276588a-9234-41ee-a81c-7538ea3a817e-fim,KioSoft Globalazure  Subscription,fim-datacollectionrules,1.594555,1.594555,0,SAME
dev,KioSoft Globalazure  Subscription,kiosoft-test,20.883483,20.883483,0,SAME
dev-ip,KioSoft Globalazure  Subscription,kiosoft-test,3.720199,3.720199,0,SAME
dev-osdisk-20221213-085144,KioSoft Globalazure  Subscription,kiosoft-test,20.847037,20.847037,0,SAME
disk10001-test-internal-server,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,20.41172,20.41172,0,SAME
disk10002-test-olap01,KioSoft Globalazure  Subscription,rg10001-test-olap,20.774161,20.774161,0,SAME
disk10003-test-olap01-data,KioSoft Globalazure  Subscription,rg10001-test-olap,33.180138,33.180138,0,SAME
disk10004-test-elk01-os,KioSoft Globalazure  Subscription,rg10002-test-devops,20.13962,20.13962,0,SAME
disk10005-test-elk01-data01,KioSoft Globalazure  Subscription,rg10002-test-devops,74.693825,74.693825,0,SAME
disk10006-stage-kiopos-web01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,20.434427,20.434427,0,SAME
disk10007-stage-kiopos-soft01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,20.464393,20.464393,0,SAME
disk10008-stage-market-single,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,20.391653,20.391653,0,SAME
disk10009-test-qa-universal-web01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,39.051479,39.051479,0,SAME
disk10010-stage-market-web01,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,4.229872,4.229872,0,SAME
disk10011-stage-market-web02,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,4.129199,4.129199,0,SAME
disk20003-prod-seatunnel01,KioSoft Globalazure  Subscription,rg20000-prod-olap,74.795665,74.795665,0,SAME
disk20007-prod-jenkins01-os,KioSoft Globalazure  Subscription,rg20001-prod-devops,20.112199,20.112199,0,SAME
disk20008-prod-jenkins01-data01,KioSoft Globalazure  Subscription,rg20001-prod-devops,74.897505,74.897505,0,SAME
disk20009-prod-jumpserver-os,KioSoft Globalazure  Subscription,rg20002-prod-om,35.304474,35.304474,0,SAME
disk20010-prod-backupserver-os,KioSoft Globalazure  Subscription,rg20002-prod-om,5.399191,5.399191,0,SAME
disk20011-prod-elk-os,KioSoft Globalazure  Subscription,rg20002-prod-om,264.625075,264.625075,0,SAME
disk20012-prod-csc-elk01-os,KioSoft Globalazure  Subscription,rg20003-prod-csc,137.669171,137.669171,0,SAME
disk20013-prod-internal-web01-os,KioSoft Globalazure  Subscription,rg20004-prod-internal,20.112199,20.112199,0,SAME
disk20014-prod-internal-web02-os,KioSoft Globalazure  Subscription,rg20004-prod-internal,20.13962,20.13962,0,SAME
disk20015-prod-prometheus-os,KioSoft Globalazure  Subscription,rg20002-prod-om,38.780357,38.780357,0,SAME
disk20016-prod-kiopos-web01,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,20.13962,20.13962,0,SAME
disk20017-prod-kiopos-soft01,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,20.13962,20.13962,0,SAME
disk20018-prod-integration-web01-os,KioSoft Globalazure  Subscription,rg20006-prod-integration,20.132551,20.132551,0,SAME
disk20018-prod-seatunnel01-data01,KioSoft Globalazure  Subscription,rg20000-prod-olap,19.120848,19.120848,0,SAME
disk20019-prod-doris01-data01,KioSoft Globalazure  Subscription,rg20000-prod-olap,104.523007,104.523007,0,SAME
disk20020-prod-elk-os,KioSoft Globalazure  Subscription,rg20002-prod-om,17.348988,17.348988,0,SAME
disk20021-prod-elk01-data01,KioSoft Globalazure  Subscription,rg20002-prod-om,147.770718,147.770718,0,SAME
disk20022-prod-latamcleanstore-web01-os,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,9.298691,9.298691,0,SAME
disk20023-prod-latamcleanstore-web02-os,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,9.321565,9.321565,0,SAME
disk20024-prod-latamcleanstore-web03-os,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,9.310505,9.310505,0,SAME
dryrun-universal,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,1.521668,1.521668,0,SAME
dryrun01_private_endpoint,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,7.438121,7.438121,0,SAME
dryrununiversal,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,1.531679,1.531679,0,SAME
dyrununiversal,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,1.531679,1.531679,0,SAME
e8959858a05b4c508f9071f6240f0676,KioSoft Globalazure  Subscription,databricks-rg-kiodatabricks-63wh3jijrnppk,0.086451,0.086451,0,SAME
e8959858a05b4c508f9071f6240f0676-0-scratchvolume,KioSoft Globalazure  Subscription,databricks-rg-kiodatabricks-63wh3jijrnppk,0.008509,0.008509,0,SAME
e8959858a05b4c508f9071f6240f0676-containerrootvolume,KioSoft Globalazure  Subscription,databricks-rg-kiodatabricks-63wh3jijrnppk,0.016445,0.016445,0,SAME
elktestdatalake,KioSoft Globalazure  Subscription,rg9998-test-bigdata-infrastructure,1.268511,1.268511,0,SAME
f7f171b92381240709e6fbd,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,102.602271,102.602271,0,SAME
fda8dea24535a4490aac6c6,KioSoft Globalazure  Subscription,mc_commandcenter_cc-test_eastus,9.589474,9.589474,0,SAME
ff5c9fa757a8e4a31ab7f6e,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,6.155917,6.155917,0,SAME
high  cpu usage-prod-market,KioSoft Globalazure  Subscription,retail,0.095837,0.095837,0,SAME
high connections -mysql19-prod-cleanstore-db02,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high connections -mysql22-prod-csc-retail,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.095838,0.095838,0,SAME
high connections -mysql23-prod-csc-universal,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.095838,0.095838,0,SAME
high cpu usage redis01-prod-universal,KioSoft Globalazure  Subscription,retail,0.088101,0.088101,0,SAME
high cpu usage- mysql06-test-retail-slave,KioSoft Globalazure  Subscription,kiosoft-test,0.095838,0.095838,0,SAME
high cpu usage-amusement-web01,KioSoft Globalazure  Subscription,retail,0.095838,0.095838,0,SAME
high cpu usage-azure-retailstage,KioSoft Globalazure  Subscription,kiosoft-test,0.095838,0.095838,0,SAME
high cpu usage-cleanstore-web01,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high cpu usage-cleanstore-web02,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high cpu usage-cleanstore-web03,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high cpu usage-cleanstore-web05,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high cpu usage-cleanstore-web07,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high cpu usage-cleanstore-web08,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high cpu usage-cleanstore-web09,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095837,0.095837,0,SAME
high cpu usage-coffee,KioSoft Globalazure  Subscription,cmk,0.095838,0.095838,0,SAME
high cpu usage-csc-reportserver01,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high cpu usage-csc-reportserver02,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high cpu usage-csc-reportserver03,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high cpu usage-csc-reportserver04,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high cpu usage-csc-retail-web01,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high cpu usage-csc-retail-web02,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high cpu usage-csc-retail-web03,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high cpu usage-csc-retail-web04,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high cpu usage-csc-universal-soft01,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095837,0.095837,0,SAME
high cpu usage-csc-universal-web01,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high cpu usage-csc-universal-web02,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high cpu usage-csc-universal-web03,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095837,0.095837,0,SAME
high cpu usage-csc-universal-web04,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high cpu usage-latamcleanstore-web01,KioSoft Globalazure  Subscription,retail,0.088101,0.088101,0,SAME
high cpu usage-mariadb27-prod-csc-universal,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high cpu usage-mariadb48-prod-csc-retail,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high cpu usage-mqtt-coffee,KioSoft Globalazure  Subscription,production,0.095837,0.095837,0,SAME
high cpu usage-mysql,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.095838,0.095838,0,SAME
high cpu usage-mysql03-prod-modem,KioSoft Globalazure  Subscription,rg50-prod-modem,0.095838,0.095838,0,SAME
high cpu usage-mysql03-prod-modem-dbrestore04,KioSoft Globalazure  Subscription,rg50-prod-modem,0.09171,0.09171,0,SAME
high cpu usage-mysql05-test-retail,KioSoft Globalazure  Subscription,kiosoft-test,0.095838,0.095838,0,SAME
high cpu usage-mysql09-prod-latamcleanstore,KioSoft Globalazure  Subscription,retail,0.088101,0.088101,0,SAME
high cpu usage-mysql10-prod-universal,KioSoft Globalazure  Subscription,cmk,0.095837,0.095837,0,SAME
high cpu usage-mysql11-test-csc,KioSoft Globalazure  Subscription,rg51-test-csc,0.096225,0.096225,0,SAME
high cpu usage-mysql12-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high cpu usage-mysql122-prod-csc-retail,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.095838,0.095838,0,SAME
high cpu usage-mysql14-prod-market,KioSoft Globalazure  Subscription,retail,0.095838,0.095838,0,SAME
high cpu usage-mysql15-prod-market-replica,KioSoft Globalazure  Subscription,retail,0.095838,0.095838,0,SAME
high cpu usage-mysql16-prod-market-replica,KioSoft Globalazure  Subscription,retail,0.095838,0.095838,0,SAME
high cpu usage-mysql19-prod-cleanstore-db02,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high cpu usage-mysql23-prod-csc-universal,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.095838,0.095838,0,SAME
high cpu usage-mysql24-prod-modem,KioSoft Globalazure  Subscription,rg50-prod-modem,0.092355,0.092355,0,SAME
high cpu usage-mysql25-prod-olap,KioSoft Globalazure  Subscription,rg20000-prod-olap,0.092097,0.092097,0,SAME
high cpu usage-postgresql01-prod-operationcenter,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,0.095838,0.095838,0,SAME
high cpu usage-prod-cc,KioSoft Globalazure  Subscription,commandcenter,0.095838,0.095838,0,SAME
high cpu usage-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high cpu usage-prod-cleanstore,KioSoft Globalazure  Subscription,retail,0.095838,0.095838,0,SAME
high cpu usage-prod-international,KioSoft Globalazure  Subscription,retail,0.095838,0.095838,0,SAME
high cpu usage-prod-market,KioSoft Globalazure  Subscription,retail,0.095837,0.095837,0,SAME
high cpu usage-prod-universal,KioSoft Globalazure  Subscription,cmk,0.095837,0.095837,0,SAME
high cpu usage-sutserver02,KioSoft Globalazure  Subscription,sut,0.095838,0.095838,0,SAME
high cpu usage-tmsprod-db01,KioSoft Globalazure  Subscription,tmsprod,0.095838,0.095838,0,SAME
high cpu usage-tmsprod-lb01,KioSoft Globalazure  Subscription,tmsprod,0.095838,0.095838,0,SAME
high cpu usage-tmsprod-oldtms1,KioSoft Globalazure  Subscription,tmsprod,0.095838,0.095838,0,SAME
high cpu usage-tmsprod-tms01,KioSoft Globalazure  Subscription,tmsprod,0.095838,0.095838,0,SAME
high cpu usage-tmsprod-tms02,KioSoft Globalazure  Subscription,tmsprod,0.095838,0.095838,0,SAME
high cpu usage-tmsprod-tms03,KioSoft Globalazure  Subscription,tmsprod,0.095838,0.095838,0,SAME
high cpu usage-tmsprod-web01,KioSoft Globalazure  Subscription,tmsprod,0.095838,0.095838,0,SAME
high cpu usage-tmsprod-web02,KioSoft Globalazure  Subscription,tmsprod,0.095838,0.095838,0,SAME
high cpu usage-ttideployment,KioSoft Globalazure  Subscription,ttideploy,0.095838,0.095838,0,SAME
high cpu usage-universal-db01,KioSoft Globalazure  Subscription,cmk,0.095838,0.095838,0,SAME
high cpu usage-universal-web01,KioSoft Globalazure  Subscription,cmk,0.095838,0.095838,0,SAME
high cpu usage-universal-web02,KioSoft Globalazure  Subscription,cmk,0.095838,0.095838,0,SAME
high mem usage redis01-prod-universal,KioSoft Globalazure  Subscription,retail,0.088101,0.088101,0,SAME
high mem usage-amusement-web01,KioSoft Globalazure  Subscription,retail,0.095837,0.095837,0,SAME
high mem usage-cleanstore-web01,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high mem usage-cleanstore-web02,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high mem usage-cleanstore-web03,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095837,0.095837,0,SAME
high mem usage-cleanstore-web05,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high mem usage-cleanstore-web07,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high mem usage-cleanstore-web08,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high mem usage-cleanstore-web09,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high mem usage-coffee,KioSoft Globalazure  Subscription,cmk,0.095838,0.095838,0,SAME
high mem usage-csc-reportserver01,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high mem usage-csc-reportserver02,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high mem usage-csc-reportserver03,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high mem usage-csc-reportserver04,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095837,0.095837,0,SAME
high mem usage-csc-retail-web01,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high mem usage-csc-retail-web02,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high mem usage-csc-retail-web03,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095709,0.095709,0,SAME
high mem usage-csc-retail-web04,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095837,0.095837,0,SAME
high mem usage-csc-universal-soft01,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high mem usage-csc-universal-web01,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high mem usage-csc-universal-web02,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high mem usage-csc-universal-web03,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high mem usage-csc-universal-web04,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high mem usage-latamcleanstore-web01,KioSoft Globalazure  Subscription,retail,0.088101,0.088101,0,SAME
high mem usage-mqtt-coffee,KioSoft Globalazure  Subscription,production,0.095837,0.095837,0,SAME
high mem usage-mysql03-prod-modem-dbrestore04,KioSoft Globalazure  Subscription,rg50-prod-modem,0.09171,0.09171,0,SAME
high mem usage-mysql08-prod-market,KioSoft Globalazure  Subscription,retail,0.095838,0.095838,0,SAME
high mem usage-mysql09-prod-latamcleanstore,KioSoft Globalazure  Subscription,retail,0.088101,0.088101,0,SAME
high mem usage-mysql10-prod-universal,KioSoft Globalazure  Subscription,cmk,0.095838,0.095838,0,SAME
high mem usage-mysql11-test-csc,KioSoft Globalazure  Subscription,rg51-test-csc,0.095838,0.095838,0,SAME
high mem usage-mysql12-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high mem usage-mysql14-prod-market,KioSoft Globalazure  Subscription,retail,0.095838,0.095838,0,SAME
high mem usage-mysql15-prod-market-replica,KioSoft Globalazure  Subscription,retail,0.095838,0.095838,0,SAME
high mem usage-mysql16-prod-market-replica,KioSoft Globalazure  Subscription,retail,0.088101,0.088101,0,SAME
high mem usage-mysql19-prod-cleanstore-db02,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high mem usage-mysql22-prod-csc-retail,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.095838,0.095838,0,SAME
high mem usage-mysql23-prod-csc-universal,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.095838,0.095838,0,SAME
high mem usage-mysql24-prod-modem,KioSoft Globalazure  Subscription,rg50-prod-modem,0.092097,0.092097,0,SAME
high mem usage-mysql25-prod-olap,KioSoft Globalazure  Subscription,rg20000-prod-olap,0.092097,0.092097,0,SAME
high mem usage-postgresql01-prod-operationcenter,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,0.095838,0.095838,0,SAME
high mem usage-prod-cc,KioSoft Globalazure  Subscription,commandcenter,0.095837,0.095837,0,SAME
high mem usage-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high mem usage-prod-cleanstore,KioSoft Globalazure  Subscription,retail,0.095838,0.095838,0,SAME
high mem usage-prod-international,KioSoft Globalazure  Subscription,retail,0.095838,0.095838,0,SAME
high mem usage-prod-market,KioSoft Globalazure  Subscription,retail,0.095709,0.095709,0,SAME
high mem usage-sutserver02,KioSoft Globalazure  Subscription,sut,0.095838,0.095838,0,SAME
high mem usage-tms01,KioSoft Globalazure  Subscription,tmsprod,0.095837,0.095837,0,SAME
high mem usage-tmsprod-db01,KioSoft Globalazure  Subscription,tmsprod,0.095838,0.095838,0,SAME
high mem usage-tmsprod-lb01,KioSoft Globalazure  Subscription,tmsprod,0.095838,0.095838,0,SAME
high mem usage-tmsprod-oldtms1,KioSoft Globalazure  Subscription,tmsprod,0.095838,0.095838,0,SAME
high mem usage-tmsprod-tms02,KioSoft Globalazure  Subscription,tmsprod,0.095838,0.095838,0,SAME
high mem usage-tmsprod-tms03,KioSoft Globalazure  Subscription,tmsprod,0.095838,0.095838,0,SAME
high mem usage-tmsprod-web01,KioSoft Globalazure  Subscription,tmsprod,0.095838,0.095838,0,SAME
high mem usage-tmsprod-web02,KioSoft Globalazure  Subscription,tmsprod,0.095838,0.095838,0,SAME
high mem usage-ttideployment,KioSoft Globalazure  Subscription,ttideploy,0.095838,0.095838,0,SAME
high mem usage-universal-db01,KioSoft Globalazure  Subscription,cmk,0.095838,0.095838,0,SAME
high mem usage-universal-web01,KioSoft Globalazure  Subscription,cmk,0.095838,0.095838,0,SAME
high mem usage-universal-web02,KioSoft Globalazure  Subscription,cmk,0.095838,0.095838,0,SAME
high memory usage-azure-retailstage,KioSoft Globalazure  Subscription,kiosoft-test,0.095838,0.095838,0,SAME
high memory usage-mariadb27-prod-csc-universal,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high memory usage-mariadb48-prod-csc-retail,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high memory usage-mysql02-test-kiopos,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.095838,0.095838,0,SAME
high memory usage-mysql03-prod-modem,KioSoft Globalazure  Subscription,rg50-prod-modem,0.095838,0.095838,0,SAME
high memory usage-mysql05-test-retail,KioSoft Globalazure  Subscription,kiosoft-test,0.095838,0.095838,0,SAME
high memory usage-mysql06-test-retail-slave,KioSoft Globalazure  Subscription,kiosoft-test,0.095838,0.095838,0,SAME
high memory usage-prod-universal,KioSoft Globalazure  Subscription,cmk,0.095838,0.095838,0,SAME
high network in universal-db01,KioSoft Globalazure  Subscription,cmk,0.095838,0.095838,0,SAME
high server load redis01-prod-universal,KioSoft Globalazure  Subscription,retail,0.088101,0.088101,0,SAME
high storage usage-azure-retailstage,KioSoft Globalazure  Subscription,kiosoft-test,0.095837,0.095837,0,SAME
high storage usage-mariadb01-prod-cc,KioSoft Globalazure  Subscription,commandcenter,0.095838,0.095838,0,SAME
high storage usage-mariadb04-prod-universal,KioSoft Globalazure  Subscription,cmk,0.095838,0.095838,0,SAME
high storage usage-mariadb07-prod-market,KioSoft Globalazure  Subscription,retail,0.088101,0.088101,0,SAME
high storage usage-mariadb27-prod-csc-universal,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high storage usage-mariadb48-prod-csc-retail,KioSoft Globalazure  Subscription,rg52-prod-csc,0.095838,0.095838,0,SAME
high storage usage-mysql02-test-kiopos,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.095838,0.095838,0,SAME
high storage usage-mysql03-prod-modem,KioSoft Globalazure  Subscription,rg50-prod-modem,0.095838,0.095838,0,SAME
high storage usage-mysql03-prod-modem-dbrestore04,KioSoft Globalazure  Subscription,rg50-prod-modem,0.09171,0.09171,0,SAME
high storage usage-mysql05-test-retail,KioSoft Globalazure  Subscription,kiosoft-test,0.095838,0.095838,0,SAME
high storage usage-mysql06-test-retail-slave,KioSoft Globalazure  Subscription,kiosoft-test,0.095838,0.095838,0,SAME
high storage usage-mysql07-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high storage usage-mysql08-prod-market,KioSoft Globalazure  Subscription,retail,0.088101,0.088101,0,SAME
high storage usage-mysql09-prod-latamcleanstore,KioSoft Globalazure  Subscription,retail,0.088101,0.088101,0,SAME
high storage usage-mysql10-prod-universal,KioSoft Globalazure  Subscription,cmk,0.095709,0.095709,0,SAME
high storage usage-mysql11-test-csc,KioSoft Globalazure  Subscription,rg51-test-csc,0.095838,0.095838,0,SAME
high storage usage-mysql12-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high storage usage-mysql14-prod-market,KioSoft Globalazure  Subscription,retail,0.095838,0.095838,0,SAME
high storage usage-mysql15-prod-market-replica,KioSoft Globalazure  Subscription,retail,0.095838,0.095838,0,SAME
high storage usage-mysql16-prod-market-replica,KioSoft Globalazure  Subscription,retail,0.088101,0.088101,0,SAME
high storage usage-mysql19-prod-cleanstore-db02,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.095838,0.095838,0,SAME
high storage usage-mysql22-prod-csc-retail,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.095838,0.095838,0,SAME
high storage usage-mysql23-prod-csc-universal,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.095838,0.095838,0,SAME
high storage usage-mysql24-prod-modem,KioSoft Globalazure  Subscription,rg50-prod-modem,0.092097,0.092097,0,SAME
high storage usage-mysql25-prod-olap,KioSoft Globalazure  Subscription,rg20000-prod-olap,0.092097,0.092097,0,SAME
high storage usage-postgresql01-prod-operationcenter,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,0.095838,0.095838,0,SAME
high storage usage-prod-cleanstore,KioSoft Globalazure  Subscription,retail,0.095838,0.095838,0,SAME
hosttohost-nuvolinq_datacenter1,KioSoft Globalazure  Subscription,sut,0.115195,0.115195,0,SAME
kiodatabricks,KioSoft Globalazure  Subscription,rg9998-test-bigdata-infrastructure,0.28,0.28,0,SAME
kiopos high cpu usage,KioSoft Globalazure  Subscription,rg43_prod_alert,0.095838,0.095838,0,SAME
kiopos high memory usage,KioSoft Globalazure  Subscription,rg43_prod_alert,0.095838,0.095838,0,SAME
